md5,title,base_level,prediction,ability,player_count,clear_count,est_level
405d51c75f22e27739e03728f317dbc2,Never Escape [yumether],32.0,0.6689964256925476,-0.5327484607696533,20.0,15.0,31.863057163338055
2a3af61bc6c47284f45a007e88308707,ELIMINATOR [Despair],32.0,0.6684030779621615,-0.34824585914611816,23.0,15.0,31.863650511068442
2b6640d408f8a7f10bea55b35d8f82f5,Tangerine Dawn -IR-,32.0,0.6674100912583809,-0.11165942996740341,17.0,12.0,31.86464349777222
0ff88aed13ca2371d298ccd41c1fc8b2,Highly Responsive to Penor Stimulation [魔界入門],32.0,0.6666384123156935,-0.6279429197311401,12.0,8.0,31.865415176714908
9f65db9775f16e4438eccec2036cd43b,Weaponhuman [Ultimate],32.0,0.6646123174828104,-0.38255545496940613,21.0,16.0,31.867441271547793
4101dd74b1eb5fcb04dd892a1eff3e76,追憶の森 -Voices of the Earth- [wide],32.0,0.6641254103493253,-0.04486686363816261,16.0,12.0,31.86792817868128
45a39755153cb486ba1566a2a03b3b79,Agilion [INSANE],32.0,0.6635702969726174,-1.2490341663360596,2.0,1.0,31.868483292057984
22c93ae49b322bdd6e0b871233b8a36f,桜華月 -櫻七相図-,32.0,0.6561563053857818,-0.11275208741426468,25.0,14.0,31.87589728364482
8cbb9953cc18436d5991105b6c5de0a6,雪原と少女の冒険 [Insane],32.0,0.655315538519645,-0.2700279951095581,14.0,8.0,31.87673805051096
d9aef0de31c3aaaea6ca09ebf1c71033,Espada de los angeles (｀皿´メ),32.0,0.6547879179587406,-0.47576475143432617,19.0,13.0,31.87726567107186
e5877413b78d1cc462a635dec7bd568b,ホーリーサンバランド [Soleil],32.0,0.6472116190018607,-0.3466540277004242,21.0,12.0,31.88484197002874
701c262f1f29dfc197c2f578321a8c39,摩訶幻想マジトリク [SP INSANE],32.0,0.643221835494056,-0.3831672966480255,17.0,12.0,31.888831753536547
5227a17ac5adf4f1785a181079446b66,After The Rain [Drops],32.0,0.6430933709002955,-0.0970211774110794,13.0,8.0,31.888960218130308
9a71a30bb7aabb4fcacd9094d1dfaa45,Snow in February [Hexagon],32.0,0.6396781161218625,-0.29369378089904785,24.0,16.0,31.89237547290874
5a3f37c7a2ca6e8445d74a30420e3297,BRAIN HACKER [IMMORTAL],32.0,0.639145721771518,-0.266613632440567,17.0,11.0,31.892907867259083
9f8df86d3df3af71c44a07edd431527f,(´0｀*)♪(≧Σ≦)♪(・ε・。)♪(￣∇￣；)♪（0∀0）=3♪o(･_･θ [SP MARYTHER],32.0,0.6336142105166387,-0.3957238793373108,10.0,7.0,31.898439378513963
9bd99a0ca71caa93dfad8c08368cdd9c,Wish Maker 〔SP Maryther 7keys〕,32.0,0.6256067292660975,-0.21425779163837433,6.0,1.0,31.906446859764504
